x,y,value
74.90802376947249,190.14286128198324,0.7236061738464806
146.398788362281,119.73169683940732,-0.05090598398079217
31.203728088487303,31.19890406724053,-0.32569338445326695
11.616722433639893,173.23522915498702,-0.26020740299736456
120.22300234864176,141.6145155592091,-1.1835340392408698
4.116898859160489,193.98197043239887,-0.15473443212449556
166.48852816008434,42.46782213565523,0.24543169378926033
36.364993441420125,36.68090197068676,0.7133446389486613
60.84844859190754,104.95128632644757,0.4213602663637686
86.38900372842315,58.245828039608384,-1.2061015717476349
122.3705789444759,27.898772130408368,0.6447781984831216
58.42892970704363,73.27236865873834,-1.5378805153986372
91.21399684340719,157.03519227860272,0.3458746659931817
39.93475643167195,102.84688768272233,-0.3032954480721291
118.4829137724085,9.290082543999546,0.008653391806721655
121.50897038028768,34.10482473745831,0.4560009008018612
13.010318597055903,189.77710745066665,1.68972333810041
193.12640661491187,161.67946962329222,-0.1818546938414294
60.92275383467414,19.534422801276776,0.4837918742468133
136.84660530243139,88.03049874792026,0.38308693406683164
24.407646968955767,99.03538202225404,-1.1737017650761936
6.877704223043679,181.8640804157564,0.155264046986275
51.75599632000338,132.5044568707964,0.9068619011126734
62.34221521788219,104.01360423556216,-2.39714645906729
109.34205586865593,36.97089110510541,1.5127238539923908
193.91692555291172,155.02656467222292,0.18807819359744973
187.8997883128378,178.96547008552977,0.7849396877561399
119.57999576221702,184.37484700462338,-1.2246310331375059
17.6985004103839,39.19657248382904,-0.25523529677438617
9.045457782107613,65.06606615265287,-0.5196448607339597
77.7354579378964,54.269806354779185,-0.17727300506759414
165.74750183038586,71.35066533871786,-0.04363927898189189
56.18690193747615,108.5392166316497,-1.8385286777327372
28.184844994952527,160.43939615080794,0.17984502999751167
14.910128735954164,197.37738732010345,0.9317050366773962
154.44895385933148,39.74313630683448,-0.23913434670454098
1.1044234247204798,163.09228569096683,1.3692826427195566
141.37146876952343,145.80143360819747,0.601788357261542
154.25406933718915,14.808930346818073,-0.9045117435274398
71.69314570885452,23.173811905025943,-0.519687944981942
172.6206851751187,124.65962536551159,-1.0888466236844243
66.17960497052984,12.711670057204728,0.10340942154345513
62.19646434313244,65.03666440534941,0.7684856064153613
145.92123566761282,127.51149427104262,0.28660780651899287
177.44254851526532,94.44298503238986,0.4307375718764027
23.918849187660342,142.648957444599,-0.47961788404082295
152.15700972337947,112.25543951389925,1.1474592279645432
154.1934359909122,98.75911927287815,1.3727435082283477
104.54656587639882,85.50820367170992,-0.3188316840291439
5.083825348819038,21.57828539866089,0.24779172991364745
6.28583713734685,127.28208225275608,-2.3628474187454054
62.871196215265336,101.71413823294056,0.23126749775475497
181.5132947852186,49.858445829774986,-0.646860580652216
82.07658460712595,151.11022770860973,-0.18460573933047317
45.75963309832449,15.395981965758597,0.18300612899616744
57.9502905827536,32.24425745080089,0.22422976999279784
185.93953046851462,161.6240759128834,0.9288310183821026
126.68075130208469,174.29211803754353,-2.2530821067048596
160.7344153798229,37.31401177720717,0.9142847224314357
178.51179969799554,107.86844838313014,-0.16845115062694624
161.4880310328125,179.21825998469865,0.9637868671855034
63.60069499437277,22.010384905535354,0.4434684141684085
45.58703250838833,85.42155772525126,0.7216829143215566
163.60295318449863,172.1461166512687,-0.32143981158216806
1.3904261062381407,102.14946051551314,-0.912854481636778
83.4822006297558,44.42156209414605,-1.6962943947497262
23.97307346673656,67.5230342807256,0.14151810993566627
188.58194078250384,64.64058640415105,-3.1038298321234956
103.75812434867322,140.60379177903556,-0.663604908448425
72.7259204758588,194.35641654419214,-0.2926944392108682
192.48945898842226,50.356459165072835,-2.114267870695978
99.44970117847708,60.17566196335393,1.0383518090856632
56.968098875493524,7.377389470906559,-0.8019196203989106
121.91286679597937,100.5358046457723,-1.7560156704478924
10.29575024999787,55.729292847322284,-1.1989567104446375
181.65317719333075,47.91237813339448,-0.6293316626859183
28.97897441824462,97.8905520555126,-2.5361823697491594
197.13009082212014,48.41105430230008,-0.7500456902466119
134.4271094811757,152.32392306574351,1.746567053779602
47.527508798479936,145.6432697223719,0.770337985637152
73.55662654385064,126.4611661187159,0.6485846648258693
126.70594215217893,107.1549368149517,0.18761166857382647
18.05795401088166,167.0604991178476,0.7410700038464252
64.15601299434717,37.30370207997085,2.4714197544053036
8.155028310952783,118.17858863764836,-0.6801226646234433
135.51287236845647,3.3175657855712304,-0.06805814814914446
102.4186116598562,45.29915503958759,-1.0332887693090969
129.03455808188997,34.87328580099829,-0.880731829383217
138.18754762049318,77.34706926010747,1.455754121812084
187.3459977473469,27.50418882919865,-0.009696235863116229
68.2132702100517,22.694704248117816,1.8626592172698453
184.93872365571255,175.4678706761962,0.6267925238608774
51.58832554303112,131.99680920683582,-0.3853708849861533
163.44444004024317,111.04016231989246,0.8850527025174852
105.93011567120129,48.37045818009034,-0.8666871152875827
18.620553561179843,179.44315159066534,1.1097049682729736
180.0836114326661,126.62029145465358,-0.17391561176566997
67.80595820974014,69.84191492253218,0.15680043408803687
145.19113577404786,179.42205199051543,0.35782531182575955
177.41728485302346,155.97510917152476,-1.1999358961535547
128.40632923085755,16.827992999009766,1.6684547519893764
32.325742818922755,179.71083770541586,-0.15964788950520964
121.28581193191799,1.8394103233259296,-1.4825178619605641
20.294308573206422,132.70035382161117,-0.0036676045154871925
1.0123167692437374,32.16161028349973,0.05526701123147712
109.74675787331722,138.37903953853865,0.25283579358641095
130.3922519005201,44.85386189211196,-0.8602509171318298
142.4358442695072,47.449817499360016,-0.7598729530481024
65.07993963185355,149.29828102360483,0.29445548842872066
129.92657980944293,169.8446820988356,0.8992768534311121
131.52257846006867,113.66172066709433,-1.1838557882199592
18.734953565618497,73.5431606118867,0.3582816054168793
53.04047353634509,48.79792867581671,-0.7884164449241118
194.6021109504891,78.61954493335207,1.5141106773357327
178.40931103542266,126.22772519945258,-2.2350027326962123
158.9622607083297,100.52741862103842,1.4455488645191517
115.38077692527182,98.50353876377278,-0.010976917676295387
39.0485975596089,144.49042305230105,0.35934552343301784
56.15447248817116,4.863193286290768,0.7162948489289767
129.09445918143356,35.42213588140979,0.8713364405979618
188.09171687058287,190.78571540051746,-0.4825040511765905
182.9728780440897,74.03174005108887,0.48718901733034614
3.0913233057734857,185.66371251754506,-0.6609787488147792
85.63682966346286,193.3309638087339,-1.2085649783018506
192.72399541785057,170.601891093472,0.9003096295362198
58.889778413917135,77.01954572038505,-1.721365715772697
170.22733430337138,63.384401031255535,0.25707936743998167
33.8985493372185,111.36025249167002,-0.5249369052868949
187.2309548321562,139.2059593349946,-1.162244460958279
114.012234017873,19.435298754153706,-1.3411184915996999
123.00144533983395,198.01077002085265,-0.35716607598579536
28.016803047304805,103.66593047274735,-0.8611043589010465
175.47461438559108,148.15372355084088,1.7245225274888059
139.4031481990536,140.49681679742184,0.928847046772091
71.89823024395103,58.71836885289867,-0.4244630864399034
161.87223109570272,162.02267893583615,-0.3412121912909834
173.41446371602075,182.64811051129425,0.6086325424567818
102.26847977218756,100.30325893743992,0.05612769675293313
159.65903579335503,129.99278615555303,0.14254379783580562
140.39337545154066,159.15853388722022,0.34616982424000636
178.00106836351327,67.59903137030716,-1.108196401541736
75.1165905279888,18.7963879681738,-0.5043917918313681
115.6560281992348,7.188454759348417,-0.15605114059102687
93.11960362649204,108.52892694151532,0.3225150276600278
57.30825042565688,118.16665211380214,-1.6729921337415534
6.100049987809886,7.469637749842883,-0.8939614751609084
164.52011213193165,72.03812828225257,-0.842932444426985
25.412102530376956,104.44865201096087,-0.8321402156304353
153.99871061972217,43.164205499368634,-0.7631712672835673
124.57809516380006,17.0694929987536,1.2307183701792594
10.33634423372154,106.2709263136296,-0.686372911770538
108.1270243220213,127.48598029964131,-1.3627584520623781
145.21826674453231,195.17041589250692,-0.7070145315195551
103.26006966023907,64.5912945882492,-0.8921021230035452
159.03723895374074,54.16645025241485,1.767147863377592
87.79428414112722,15.69127626845319,0.2405257889687394
5.070148683091502,192.52968293558502,0.898494520629553
167.19602410244116,139.19484121873958,0.532067667168455
81.79058888285398,34.658864014169154,-0.33547144886882785
31.28740853421721,50.048579632919065,-1.1860163113427307
109.8453329412241,142.91918454001248,-1.1470269297292455
132.03947534354626,55.98677938918857,-1.3791108619561476
190.97305613263882,147.5793833391537,1.5104177251529354
110.87081050228014,122.34414924687044,-0.9216398420895664
83.92001248555798,49.54619790023149,0.6708857037404412
71.19453573025231,151.56922209287382,0.35369174362190986
2.8786977259511737,23.214528101383248,-0.5972304294196329
9.20052840435055,8.145760463794026,-0.7325379523455021
171.09211680220145,140.73157187600472,-1.455158852411639
94.83476581746504,19.566832130200297,-0.08953802628682583
98.32317502336647,94.69435415611314,0.2465790319148745
34.640373982003034,86.77032984759461,-0.06418121140531587
79.70094687947469,123.17001961044329,1.3942348914880314
127.01873017352877,9.060801954408904,3.1069763847476515
74.92252292529425,125.17198314284728,1.778815364996187
100.62725171601754,171.29796823766446,-0.9953510117955151
131.738726323789,32.58688541628594,0.14719371938194417
14.113749480085968,128.48385564126312,-0.19719707665610992
5.302262108324363,117.15511625469266,-0.28431772182139536
188.0460482849915,115.0948355751758,-0.37406242563362896
77.63398524130439,128.65764368847064,0.8971091332174004
91.65057809830333,109.12335786318698,-0.8399057948657789
188.29296175530504,77.22052756015485,0.6372937136136856
192.23811276478284,181.07012839121273,-0.2563416151437004
39.158226957859284,13.872260175033091,-0.9491503895183218
20.15560027548533,3.6443651303099456,0.1174439187997493
18.88859215118568,136.60135468327138,-0.8257838662138899
14.237729692045797,63.79512605875226,0.7506183202801321
168.97506219389092,4.654387147165173,-0.037082048476629735
162.89369651778716,56.37095495467999,-0.6463952593239567
23.63296552433125,139.34743307283014,0.051950634616828154
125.7885693559768,175.49440270541058,-1.8800488531217192
147.01420876077717,160.69618607696972,-0.4775232512369423
56.406914514261295,35.48790875594457,-1.6725424476267494
150.12295032817167,161.3669478534528,1.4194169431204373
198.10102840013465,82.5235353822853,-0.35824426694479194
74.40361715855663,155.28259214839937,-1.1884600950138224
68.16070805060357,186.15146512071294,0.7509083681586805
171.68255036860236,85.79880547500368,1.2007433370041631
150.17421355829947,150.90857481693646,0.8215535638939367
20.62477376718652,180.51058133591334,0.5485843329924781
